Symbol,LncBook ID,NONCODE ID,Ensemble ID,RefSeq ID,l_ID
CTD-2001E22.1,-,NONHSAG039840,-,-,l042922
NONHSAG039850,-,NONHSAG039850,-,-,l042923
NONHSAG039851,-,NONHSAG039851,-,-,l042924
NONHSAG039879,-,NONHSAG039879,-,-,l042925
NONHSAG039894,-,NONHSAG039894,-,-,l042926
ANKRD33B-AS1,-,NONHSAG039896,-,-,l042927
NONHSAG039913,-,NONHSAG039913,-,-,l042928
NONHSAG039915,-,NONHSAG039915,-,-,l042929
NONHSAG039916,-,NONHSAG039916,-,-,l042930
NONHSAG039918,-,NONHSAG039918,-,-,l042931
NONHSAG039919,-,NONHSAG039919,-,-,l042932
NONHSAG039920,-,NONHSAG039920,-,-,l042933
NONHSAG039921,-,NONHSAG039921,-,-,l042934
NONHSAG039922,-,NONHSAG039922,-,-,l042935
NONHSAG039968,-,NONHSAG039968,-,-,l042936
RP11-19O2.2,-,NONHSAG039971,-,-,l042937
DCAF13P2,-,NONHSAG039985,-,-,l042938
RP11-61K20.1,-,NONHSAG040029,-,-,l042939
GCNT1P2,-,NONHSAG040048,-,-,l042940
RP11-116O11.2,-,NONHSAG040060,-,-,l042941
NONHSAG040115,-,NONHSAG040115,-,-,l042942
RP11-5N11.1,-,NONHSAG040123,-,-,l042943
RP11-5N11.4,-,NONHSAG040125,-,-,l042944
RP11-5N11.5,-,NONHSAG040126,-,-,l042945
RP11-5N11.6,-,NONHSAG040127,-,-,l042946
RP11-5N11.7,-,NONHSAG040128,-,-,l042947
CTD-2290C23.2,-,NONHSAG040129,-,-,l042948
NADK2-AS1,-,NONHSAG040189,-,-,l042949
GOLGA5P1,-,NONHSAG040239,-,-,l042950
NONHSAG040266,-,NONHSAG040266,-,-,l042951
OXCT1-AS1,-,NONHSAG040269,-,-,l042952
NONHSAG040281,-,NONHSAG040281,-,-,l042953
RP11-503D12.1,-,NONHSAG040327,-,-,l042954
RP11-484L7.2,-,NONHSAG040339,-,-,l042955
NONHSAG040377,-,NONHSAG040377,-,-,l042956
NONHSAG040378,-,NONHSAG040378,-,-,l042957
NONHSAG040384,-,NONHSAG040384,-,-,l042958
NONHSAG040395,-,NONHSAG040395,-,-,l042959
DDX4,-,NONHSAG040407,-,-,l042960
NDUFB4P2,-,NONHSAG040469,-,-,l042961
RP11-95I19.1,-,NONHSAG040507,-,-,l042962
RN7SL169P,-,NONHSAG040516,-,-,l042963
AC025442.3,-,NONHSAG040542,-,-,l042964
RP11-357D18.1,-,NONHSAG040560,-,-,l042965
NONHSAG040572,-,NONHSAG040572,-,-,l042966
NONHSAG040574,-,NONHSAG040574,-,-,l042967
NONHSAG040576,-,NONHSAG040576,-,-,l042968
NONHSAG040577,-,NONHSAG040577,-,-,l042969
NONHSAG040578,-,NONHSAG040578,-,-,l042970
NONHSAG040582,-,NONHSAG040582,-,-,l042971
NONHSAG040586,-,NONHSAG040586,-,-,l042972
NONHSAG040588,-,NONHSAG040588,-,-,l042973
NONHSAG040590,-,NONHSAG040590,-,-,l042974
NONHSAG040591,-,NONHSAG040591,-,-,l042975
NONHSAG040594,-,NONHSAG040594,-,-,l042976
CARTPT,-,NONHSAG040661,-,-,l042977
RP11-389C8.2,-,NONHSAG040671,-,-,l042978
ARHGEF28,-,NONHSAG040712,-,-,l042979
NONHSAG040718,-,NONHSAG040718,-,-,l042980
CTD-2275D24.4,-,NONHSAG040722,-,-,l042981
NONHSAG040742,-,NONHSAG040742,-,-,l042982
SV2C,-,NONHSAG040765,-,-,l042983
NONHSAG040767,-,NONHSAG040767,-,-,l042984
CRHBP,-,NONHSAG040778,-,-,l042985
ATP6V1G1P6,-,NONHSAG040802,-,-,l042986
CTD-2045M21.1,-,NONHSAG040809,-,-,l042987
NONHSAG040812,-,NONHSAG040812,-,-,l042988
CTC-422A18.2,-,NONHSAG040817,-,-,l042989
NONHSAG040845,-,NONHSAG040845,-,-,l042990
CTD-2193P3.1,-,NONHSAG040865,-,-,l042991
NONHSAG040873,-,NONHSAG040873,-,-,l042992
ATG10-AS1,-,NONHSAG040883,-,-,l042993
RN7SL378P,-,NONHSAG040884,-,-,l042994
CTD-2015A6.2,-,NONHSAG040891,-,-,l042995
CTC-498M16.3,-,NONHSAG040964,-,-,l042996
NONHSAG040965,-,NONHSAG040965,-,-,l042997
NONHSAG040969,-,NONHSAG040969,-,-,l042998
NONHSAG040973,-,NONHSAG040973,-,-,l042999
NONHSAG040974,-,NONHSAG040974,-,-,l043000
NONHSAG040975,-,NONHSAG040975,-,-,l043001
CTC-467M3.3,-,NONHSAG040976,-,-,l043002
CTD-2266L18.1,-,NONHSAG040996,-,-,l043003
RP11-348J24.1,-,NONHSAG041012,-,-,l043004
NONHSAG041015,-,NONHSAG041015,-,-,l043005
CTC-484P3.1,-,NONHSAG041041,-,-,l043006
NONHSAG041047,-,NONHSAG041047,-,-,l043007
NONHSAG041114,-,NONHSAG041114,-,-,l043008
NONHSAG041173,-,NONHSAG041173,-,-,l043009
NONHSAG041222,-,NONHSAG041222,-,-,l043010
CTC-470E21.1,-,NONHSAG041249,-,-,l043011
NONHSAG041290,-,NONHSAG041290,-,-,l043012
RP11-565F4.1,-,NONHSAG041360,-,-,l043013
CTD-2544H17.1,-,NONHSAG041372,-,-,l043014
RN7SL689P,-,NONHSAG041385,-,-,l043015
RP11-395P13.4,-,NONHSAG041428,-,-,l043016
NONHSAG041483,-,NONHSAG041483,-,-,l043017
ACSL6,-,NONHSAG041502,-,-,l043018
AC034228.3,-,NONHSAG041505,-,-,l043019
AC063976.1,-,NONHSAG041508,-,-,l043020
NONHSAG041526,-,NONHSAG041526,-,-,l043021
SHROOM1,-,NONHSAG041537,-,-,l043022
CTB-3M24.3,-,NONHSAG041560,-,-,l043023
GS1-39E22.2,-,NONHSAG041619,-,-,l043024
SPOCK1,-,NONHSAG041639,-,-,l043025
RP11-381K20.4,-,NONHSAG041646,-,-,l043026
NONHSAG041648,-,NONHSAG041648,-,-,l043027
NONHSAG041649,-,NONHSAG041649,-,-,l043028
NONHSAG041650,-,NONHSAG041650,-,-,l043029
CTB-46B19.1,-,NONHSAG041690,-,-,l043030
CTB-35F21.2,-,NONHSAG041710,-,-,l043031
CTB-35F21.3,-,NONHSAG041712,-,-,l043032
NONHSAG041719,-,NONHSAG041719,-,-,l043033
NONHSAG041755,-,NONHSAG041755,-,-,l043034
CTD-2024I7.1,-,NONHSAG041765,-,-,l043035
ARAP3,-,NONHSAG041770,-,-,l043036
NONHSAG041774,-,NONHSAG041774,-,-,l043037
NONHSAG041775,-,NONHSAG041775,-,-,l043038
NONHSAG041791,-,NONHSAG041791,-,-,l043039
NONHSAG041810,-,NONHSAG041810,-,-,l043040
CKS1BP5,-,NONHSAG041825,-,-,l043041
CTB-85P21.2,-,NONHSAG041826,-,-,l043042
NONHSAG041827,-,NONHSAG041827,-,-,l043043
NONHSAG041857,-,NONHSAG041857,-,-,l043044
RN7SL791P,-,NONHSAG041858,-,-,l043045
STK32A,-,NONHSAG041864,-,-,l043046
SPINK7,-,NONHSAG041879,-,-,l043047
NONHSAG041889,-,NONHSAG041889,-,-,l043048
NONHSAG041908,-,NONHSAG041908,-,-,l043049
NONHSAG041920,-,NONHSAG041920,-,-,l043050
PDGFRB,-,NONHSAG041921,-,-,l043051
NONHSAG041931,-,NONHSAG041931,-,-,l043052
CTC-367J11.1,-,NONHSAG041938,-,-,l043053
MYOZ3,-,NONHSAG041945,-,-,l043054
NONHSAG041953,-,NONHSAG041953,-,-,l043055
NONHSAG041972,-,NONHSAG041972,-,-,l043056
NONHSAG041973,-,NONHSAG041973,-,-,l043057
SPARC,-,NONHSAG041974,-,-,l043058
CTC-550M4.1,-,NONHSAG041989,-,-,l043059
RN7SL177P,-,NONHSAG041992,-,-,l043060
FAM114A2,-,NONHSAG041995,-,-,l043061
NONHSAG042025,-,NONHSAG042025,-,-,l043062
NONHSAG042032,-,NONHSAG042032,-,-,l043063
NONHSAG042073,-,NONHSAG042073,-,-,l043064
CTD-2363C16.1,-,NONHSAG042074,-,-,l043065
CTD-2363C16.2,-,NONHSAG042075,-,-,l043066
RP11-34P1.4,-,NONHSAG042097,-,-,l043067
NONHSAG042098,-,NONHSAG042098,-,-,l043068
NONHSAG042102,-,NONHSAG042102,-,-,l043069
NONHSAG042108,-,NONHSAG042108,-,-,l043070
NONHSAG042109,-,NONHSAG042109,-,-,l043071
ATP10B,-,NONHSAG042110,-,-,l043072
GABRB2,-,NONHSAG042118,-,-,l043073
NONHSAG042127,-,NONHSAG042127,-,-,l043074
MRP63P6,-,NONHSAG042129,-,-,l043075
NONHSAG042148,-,NONHSAG042148,-,-,l043076
CTC-535M15.1,-,NONHSAG042151,-,-,l043077
CTB-77H17.1,-,NONHSAG042166,-,-,l043078
NONHSAG042182,-,NONHSAG042182,-,-,l043079
CTB-147C13.1,-,NONHSAG042202,-,-,l043080
CDC42P5,-,NONHSAG042256,-,-,l043081
NONHSAG042259,-,NONHSAG042259,-,-,l043082
RP11-619L12.3,-,NONHSAG042282,-,-,l043083
NONHSAG042285,-,NONHSAG042285,-,-,l043084
RP11-826N14.1,-,NONHSAG042308,-,-,l043085
NONHSAG042312,-,NONHSAG042312,-,-,l043086
RP11-844P9.1,-,NONHSAG042313,-,-,l043087
RNF44,-,NONHSAG042327,-,-,l043088
RP11-1026M7.3,-,NONHSAG042376,-,-,l043089
NONHSAG042385,-,NONHSAG042385,-,-,l043090
NONHSAG042386,-,NONHSAG042386,-,-,l043091
PIGFP1,-,NONHSAG042409,-,-,l043092
NONHSAG042410,-,NONHSAG042410,-,-,l043093
CTC-563A5.4,-,NONHSAG042453,-,-,l043094
BTNL9,-,NONHSAG042484,-,-,l043095
NONHSAG042485,-,NONHSAG042485,-,-,l043096
NONHSAG042513,-,NONHSAG042513,-,-,l043097
NONHSAG042545,-,NONHSAG042545,-,-,l043098
NONHSAG042554,-,NONHSAG042554,-,-,l043099
NONHSAG042563,-,NONHSAG042563,-,-,l043100
NONHSAG042565,-,NONHSAG042565,-,-,l043101
NONHSAG042572,-,NONHSAG042572,-,-,l043102
NONHSAG042582,-,NONHSAG042582,-,-,l043103
NONHSAG042584,-,NONHSAG042584,-,-,l043104
NONHSAG042602,-,NONHSAG042602,-,-,l043105
NONHSAG042656,-,NONHSAG042656,-,-,l043106
NONHSAG042661,-,NONHSAG042661,-,-,l043107
NONHSAG042663,-,NONHSAG042663,-,-,l043108
NONHSAG042695,-,NONHSAG042695,-,-,l043109
NONHSAG042705,-,NONHSAG042705,-,-,l043110
NONHSAG042745,-,NONHSAG042745,-,-,l043111
NONHSAG042759,-,NONHSAG042759,-,-,l043112
NONHSAG042762,-,NONHSAG042762,-,-,l043113
NONHSAG042768,-,NONHSAG042768,-,-,l043114
NONHSAG042769,-,NONHSAG042769,-,-,l043115
NONHSAG042782,-,NONHSAG042782,-,-,l043116
NONHSAG042803,-,NONHSAG042803,-,-,l043117
NONHSAG042804,-,NONHSAG042804,-,-,l043118
RP3-400B16.3,-,NONHSAG042855,-,-,l043119
NONHSAG042863,-,NONHSAG042863,-,-,l043120
RP1-182O16.1,-,NONHSAG042916,-,-,l043121
RP1-182O16.2,-,NONHSAG042918,-,-,l043122
NONHSAG042928,-,NONHSAG042928,-,-,l043123
NONHSAG042929,-,NONHSAG042929,-,-,l043124
NONHSAG043036,-,NONHSAG043036,-,-,l043125
RP3-380E11.2,-,NONHSAG043055,-,-,l043126
NONHSAG043137,-,NONHSAG043137,-,-,l043127
NONHSAG043158,-,NONHSAG043158,-,-,l043128
RP11-524C21.1,-,NONHSAG043159,-,-,l043129
NONHSAG043163,-,NONHSAG043163,-,-,l043130
RP11-191A15.2,-,NONHSAG043199,-,-,l043131
NONHSAG043206,-,NONHSAG043206,-,-,l043132
NONHSAG043208,-,NONHSAG043208,-,-,l043133
NONHSAG043212,-,NONHSAG043212,-,-,l043134
RP11-457M11.6,-,NONHSAG043253,-,-,l043135
HIST1H4PS1,-,NONHSAG043292,-,-,l043136
MOG,-,NONHSAG043365,-,-,l043137
HCG9P5,-,NONHSAG043373,-,-,l043138
MCCD1P1,-,NONHSAG043381,-,-,l043139
NONHSAG043494,-,NONHSAG043494,-,-,l043140
NONHSAG043557,-,NONHSAG043557,-,-,l043141
NONHSAG043593,-,NONHSAG043593,-,-,l043142
NONHSAG043622,-,NONHSAG043622,-,-,l043143
DPRXP2,-,NONHSAG043663,-,-,l043144
NONHSAG043702,-,NONHSAG043702,-,-,l043145
RP11-121P10.1,-,NONHSAG043747,-,-,l043146
RP11-480N24.4,-,NONHSAG043816,-,-,l043147
RP11-795J1.2,-,NONHSAG043873,-,-,l043148
RP1-152L7.3,-,NONHSAG043937,-,-,l043149
NONHSAG043986,-,NONHSAG043986,-,-,l043150
NONHSAG044020,-,NONHSAG044020,-,-,l043151
NONHSAG044021,-,NONHSAG044021,-,-,l043152
NONHSAG044025,-,NONHSAG044025,-,-,l043153
NONHSAG044082,-,NONHSAG044082,-,-,l043154
RP5-1046G13.2,-,NONHSAG044112,-,-,l043155
KNOP1P4,-,NONHSAG044116,-,-,l043156
RP11-505P4.6,-,NONHSAG044128,-,-,l043157
RP11-553A21.3,-,NONHSAG044136,-,-,l043158
RP3-390M24.1,-,NONHSAG044185,-,-,l043159
DBIP1,-,NONHSAG044201,-,-,l043160
NONHSAG044235,-,NONHSAG044235,-,-,l043161
NONHSAG044252,-,NONHSAG044255,-,-,l043162
RP11-15J23.1,-,NONHSAG044291,-,-,l043163
RP1-253B10.2,-,NONHSAG044294,-,-,l043164
RPL7P29,-,NONHSAG044296,-,-,l043165
ST13P16,-,NONHSAG044309,-,-,l043166
NONHSAG044325,-,NONHSAG044325,-,-,l043167
NONHSAG044342,-,NONHSAG044342,-,-,l043168
DNAJC19P6,-,NONHSAG044343,-,-,l043169
RP3-512E2.2,-,NONHSAG044350,-,-,l043170
RP3-453I5.2,-,NONHSAG044355,-,-,l043171
NONHSAG044382,-,NONHSAG044382,-,-,l043172
RP11-524K14.1,-,NONHSAG044383,-,-,l043173
RP1-104O17.3,-,NONHSAG044419,-,-,l043174
NONHSAG044459,-,NONHSAG044459,-,-,l043175
AP002530.2,-,NONHSAG044464,-,-,l043176
RP3-355L5.3,-,NONHSAG044487,-,-,l043177
RPL35P3,-,NONHSAG044488,-,-,l043178
RPL23AP50,-,NONHSAG044531,-,-,l043179
RP11-346C16.1,-,NONHSAG044594,-,-,l043180
RP11-569A2.2,-,NONHSAG044595,-,-,l043181
HS3ST5,-,NONHSAG044668,-,-,l043182
DNAJA1P4,-,NONHSAG044671,-,-,l043183
NONHSAG044697,-,NONHSAG044697,-,-,l043184
RP3-354N19.3,-,NONHSAG044718,-,-,l043185
NONHSAG044725,-,NONHSAG044725,-,-,l043186
NONHSAG044778,-,NONHSAG044778,-,-,l043187
PPP1R14BP5,-,NONHSAG044780,-,-,l043188
RP3-403A15.1,-,NONHSAG044795,-,-,l043189
RP11-325O24.1,-,NONHSAG044801,-,-,l043190
RPL5P21,-,NONHSAG044820,-,-,l043191
HMGA1P7,-,NONHSAG044886,-,-,l043192
RP11-349J5.2,-,NONHSAG044902,-,-,l043193
NONHSAG044908,-,NONHSAG044908,-,-,l043194
NDUFS5P1,-,NONHSAG044933,-,-,l043195
RP11-63E9.1,-,NONHSAG045008,-,-,l043196
RP11-137J7.2,-,NONHSAG045014,-,-,l043197
RP1-20N2.7,-,NONHSAG045044,-,-,l043198
NONHSAG045073,-,NONHSAG045073,-,-,l043199
FUNDC2P3,-,NONHSAG045083,-,-,l043200
RP11-497D6.3,-,NONHSAG045090,-,-,l043201
NONHSAG045106,-,NONHSAG045106,-,-,l043202
RP1-111D6.2,-,NONHSAG045117,-,-,l043203
SYNE1-AS1,-,NONHSAG045169,-,-,l043204
RP11-133I21.2,-,NONHSAG045171,-,-,l043205
NONHSAG045183,-,NONHSAG045183,-,-,l043206
RP11-317B3.2,-,NONHSAG045196,-,-,l043207
NONHSAG045220,-,NONHSAG045220,-,-,l043208
NONHSAG045225,-,NONHSAG045225,-,-,l043209
NONHSAG045226,-,NONHSAG045226,-,-,l043210
RP5-933K21.3,-,NONHSAG045240,-,-,l043211
RP3-395C13.1,-,NONHSAG045242,-,-,l043212
CACYBPP3,-,NONHSAG045261,-,-,l043213
C6orf99,-,NONHSAG045268,-,-,l043214
NONHSAG045288,-,NONHSAG045288,-,-,l043215
RP1-56L9.7,-,NONHSAG045292,-,-,l043216
NONHSAG045343,-,NONHSAG045343,-,-,l043217
NONHSAG045345,-,NONHSAG045345,-,-,l043218
RP5-826L7.1,-,NONHSAG045355,-,-,l043219
NONHSAG045366,-,NONHSAG045366,-,-,l043220
RP11-347L18.1,-,NONHSAG045368,-,-,l043221
NONHSAG045372,-,NONHSAG045372,-,-,l043222
NONHSAG045438,-,NONHSAG045438,-,-,l043223
NONHSAG045439,-,NONHSAG045439,-,-,l043224
RP11-503C24.3,-,NONHSAG045445,-,-,l043225
THBS2,-,NONHSAG045474,-,-,l043226
RP5-1086L22.1,-,NONHSAG045509,-,-,l043227
RP1-140C12.2,-,NONHSAG045517,-,-,l043228
NONHSAG046747,-,NONHSAG046747,-,-,l043229
INTS1,-,NONHSAG046767,-,-,l043230
AC074389.7,-,NONHSAG046778,-,-,l043231
RP11-30B1.1,-,NONHSAG046823,-,-,l043232
NONHSAG046841,-,NONHSAG046841,-,-,l043233
NONHSAG046888,-,NONHSAG046888,-,-,l043234
GS1-165B14.2,-,NONHSAG046913,-,-,l043235
AC005007.3,-,NONHSAG046944,-,-,l043236
NPM1P11,-,NONHSAG046947,-,-,l043237
NONHSAG046949,-,NONHSAG046949,-,-,l043238
AC006150.1,-,NONHSAG046984,-,-,l043239
AC006458.3,-,NONHSAG046987,-,-,l043240
AC006041.1,-,NONHSAG046998,-,-,l043241
AC006035.1,-,NONHSAG046999,-,-,l043242
NONHSAG047008,-,NONHSAG047008,-,-,l043243
NONHSAG047013,-,NONHSAG047013,-,-,l043244
NPM1P13,-,NONHSAG047034,-,-,l043245
AC003986.6,-,NONHSAG047040,-,-,l043246
RPI001_937203,-,NONHSAG047052,-,-,l043247
NONHSAG047095,-,NONHSAG047095,-,-,l043248
PCMTD1P3,-,NONHSAG047124,-,-,l043249
NONHSAG047129,-,NONHSAG047129,-,-,l043250
CTA-298G8.2,-,NONHSAG047133,-,-,l043251
RN7SL365P,-,NONHSAG047218,-,-,l043252
AC005105.2,-,NONHSAG047223,-,-,l043253
GHRHR,-,NONHSAG047273,-,-,l043254
AC007312.3,-,NONHSAG047305,-,-,l043255
NONHSAG047318,-,NONHSAG047318,-,-,l043256
NONHSAG047320,-,NONHSAG047320,-,-,l043257
NONHSAG047338,-,NONHSAG047338,-,-,l043258
AC007327.5,-,NONHSAG047347,-,-,l043259
NONHSAG047352,-,NONHSAG047352,-,-,l043260
NONHSAG047387,-,NONHSAG047387,-,-,l043261
NONHSAG047392,-,NONHSAG047392,-,-,l043262
NONHSAG047483,-,NONHSAG047483,-,-,l043263
NACAD,-,NONHSAG047509,-,-,l043264
NONHSAG047511,-,NONHSAG047511,-,-,l043265
NONHSAG047562,-,NONHSAG047562,-,-,l043266
NONHSAG047570,-,NONHSAG047570,-,-,l043267
NONHSAG047580,-,NONHSAG047580,-,-,l043268
RPL7L1P2,-,NONHSAG047581,-,-,l043269
NONHSAG047608,-,NONHSAG047608,-,-,l043270
RP11-1217F2.10,-,NONHSAG047686,-,-,l043271
NONHSAG047694,-,NONHSAG047694,-,-,l043272
NONHSAG047699,-,NONHSAG047699,-,-,l043273
NONHSAG047751,-,NONHSAG047751,-,-,l043274
TRIM60P17,-,NONHSAG047760,-,-,l043275
RP11-3N2.9,-,NONHSAG047763,-,-,l043276
VN1R40P,-,NONHSAG047780,-,-,l043277
NONHSAG047799,-,NONHSAG047799,-,-,l043278
RP11-328P23.2,-,NONHSAG047808,-,-,l043279
NONHSAG047814,-,NONHSAG047814,-,-,l043280
NONHSAG047839,-,NONHSAG047839,-,-,l043281
NONHSAG047844,-,NONHSAG047844,-,-,l043282
AC006001.1,-,NONHSAG047848,-,-,l043283
NONHSAG047864,-,NONHSAG047864,-,-,l043284
NONHSAG047901,-,NONHSAG047901,-,-,l043285
NONHSAG047906,-,NONHSAG047906,-,-,l043286
GS1-111G14.1,-,NONHSAG047907,-,-,l043287
CTB-51J22.1,-,NONHSAG047953,-,-,l043288
NONHSAG048030,-,NONHSAG048032,-,-,l043289
MAGI2-AS1,-,NONHSAG048068,-,-,l043290
MAGI2-AS2,-,NONHSAG048069,-,-,l043291
SEMA3C,-,NONHSAG048090,-,-,l043292
AC005009.1,-,NONHSAG048120,-,-,l043293
AC002127.2,-,NONHSAG048154,-,-,l043294
NONHSAG048157,-,NONHSAG048157,-,-,l043295
NONHSAG048177,-,NONHSAG048177,-,-,l043296
PTP4A1P3,-,NONHSAG048178,-,-,l043297
NONHSAG048179,-,NONHSAG048179,-,-,l043298
NONHSAG048184,-,NONHSAG048184,-,-,l043299
AC004012.1,-,NONHSAG048249,-,-,l043300
NONHSAG048257,-,NONHSAG048257,-,-,l043301
AC096775.2,-,NONHSAG048259,-,-,l043302
AC007875.3,-,NONHSAG048278,-,-,l043303
AC004967.11,-,NONHSAG048281,-,-,l043304
CYP3A7,-,NONHSAG048327,-,-,l043305
AP4M1,-,NONHSAG048338,-,-,l043306
NONHSAG048363,-,NONHSAG048363,-,-,l043307
PLOD3,-,NONHSAG048400,-,-,l043308
RP5-1106H14.1,-,NONHSAG048407,-,-,l043309
RP11-401L13.5,-,NONHSAG048446,-,-,l043310
CTB-152G17.5,-,NONHSAG048475,-,-,l043311
CTB-152G17.4,-,NONHSAG048476,-,-,l043312
RP11-251G23.2,-,NONHSAG048481,-,-,l043313
MIPEPP1,-,NONHSAG048574,-,-,l043314
NONHSAG048580,-,NONHSAG048580,-,-,l043315
AC073626.2,-,NONHSAG048589,-,-,l043316
AC000111.3,-,NONHSAG048624,-,-,l043317
RP4-742N3.1,-,NONHSAG048640,-,-,l043318
NONHSAG048662,-,NONHSAG048662,-,-,l043319
NONHSAG048665,-,NONHSAG048665,-,-,l043320
RP11-395G17.1,-,NONHSAG048668,-,-,l043321
RP11-332K15.1,-,NONHSAG048672,-,-,l043322
RP11-3B12.4,-,NONHSAG048698,-,-,l043323
AC000374.1,-,NONHSAG048708,-,-,l043324
AC000367.1,-,NONHSAG048710,-,-,l043325
RP11-20L24.1,-,NONHSAG048728,-,-,l043326
CPA1,-,NONHSAG048800,-,-,l043327
AC016831.6,-,NONHSAG048816,-,-,l043328
AC009365.4,-,NONHSAG048837,-,-,l043329
AC007790.4,-,NONHSAG048845,-,-,l043330
TUBB3P2,-,NONHSAG048862,-,-,l043331
KRT8P51,-,NONHSAG048897,-,-,l043332
RP5-842K16.1,-,NONHSAG048968,-,-,l043333
RP5-842K16.2,-,NONHSAG048969,-,-,l043334
NONHSAG048972,-,NONHSAG048972,-,-,l043335
OR9A3P,-,NONHSAG048983,-,-,l043336
NONHSAG049022,-,NONHSAG049022,-,-,l043337
NONHSAG049023,-,NONHSAG049023,-,-,l043338
KEL,-,NONHSAG049026,-,-,l043339
NONHSAG049029,-,NONHSAG049029,-,-,l043340
NONHSAG049030,-,NONHSAG049030,-,-,l043341
NONHSAG049036,-,NONHSAG049036,-,-,l043342
NONHSAG049066,-,NONHSAG049066,-,-,l043343
RANP2,-,NONHSAG049069,-,-,l043344
RP4-777G9.1,-,NONHSAG049071,-,-,l043345
AC004941.3,-,NONHSAG049097,-,-,l043346
NONHSAG049098,-,NONHSAG049098,-,-,l043347
SSPO,-,NONHSAG049105,-,-,l043348
NONHSAG049110,-,NONHSAG049110,-,-,l043349
NOS3,-,NONHSAG049148,-,-,l043350
GALNTL5,-,NONHSAG049189,-,-,l043351
YBX1P4,-,NONHSAG049192,-,-,l043352
NONHSAG049211,-,NONHSAG049211,-,-,l043353
NONHSAG049213,-,NONHSAG049213,-,-,l043354
NONHSAG049214,-,NONHSAG049214,-,-,l043355
AC006019.4,-,NONHSAG049220,-,-,l043356
AC093726.4,-,NONHSAG049233,-,-,l043357
AC073133.2,-,NONHSAG049266,-,-,l043358
NONHSAG049269,-,NONHSAG049269,-,-,l043359
NONHSAG049270,-,NONHSAG049270,-,-,l043360
NONHSAG049310,-,NONHSAG049310,-,-,l043361
AC006003.3,-,NONHSAG049311,-,-,l043362
AC011899.10,-,NONHSAG049313,-,-,l043363
NONHSAG049315,-,NONHSAG049315,-,-,l043364
AC078942.1,-,NONHSAG049317,-,-,l043365
NONHSAG049349,-,NONHSAG049349,-,-,l043366
CTD-2281E23.3,-,NONHSAG049352,-,-,l043367
NONHSAG049354,-,NONHSAG049354,-,-,l043368
NONHSAG049355,-,NONHSAG049355,-,-,l043369
NONHSAG049358,-,NONHSAG049358,-,-,l043370
NONHSAG049359,-,NONHSAG049359,-,-,l043371
NONHSAG049360,-,NONHSAG049360,-,-,l043372
AC133633.1,-,NONHSAG049383,-,-,l043373
NONHSAG049393,-,NONHSAG049393,-,-,l043374
NONHSAG049395,-,NONHSAG049395,-,-,l043375
NONHSAG049396,-,NONHSAG049396,-,-,l043376
RN7SL872P,-,NONHSAG049402,-,-,l043377
NONHSAG049462,-,NONHSAG049462,-,-,l043378
NONHSAG049479,-,NONHSAG049479,-,-,l043379
RP11-62H7.3,-,NONHSAG049480,-,-,l043380
AF131216.5,-,NONHSAG049539,-,-,l043381
RP11-1236K1.8,-,NONHSAG049566,-,-,l043382
DEFB109P3,-,NONHSAG049567,-,-,l043383
FAM90A2P,-,NONHSAG049568,-,-,l043384
NONHSAG049572,-,NONHSAG049572,-,-,l043385
NONHSAG049576,-,NONHSAG049576,-,-,l043386
NONHSAG049577,-,NONHSAG049577,-,-,l043387
RP11-145O15.2,-,NONHSAG049597,-,-,l043388
RP11-3G21.1,-,NONHSAG049604,-,-,l043389
CTD-2023J5.1,-,NONHSAG049607,-,-,l043390
MRPL49P2,-,NONHSAG049616,-,-,l043391
RP11-404E12.1,-,NONHSAG049683,-,-,l043392
TMEM97P2,-,NONHSAG049686,-,-,l043393
RP11-421P23.2,-,NONHSAG049690,-,-,l043394
SFTPC,-,NONHSAG049713,-,-,l043395
NONHSAG049739,-,NONHSAG049739,-,-,l043396
NONHSAG049742,-,NONHSAG049742,-,-,l043397
ADAMDEC1,-,NONHSAG049780,-,-,l043398
RP11-14I17.1,-,NONHSAG049805,-,-,l043399
ADRA1A,-,NONHSAG049817,-,-,l043400
NONHSAG049818,-,NONHSAG049818,-,-,l043401
NONHSAG049819,-,NONHSAG049819,-,-,l043402
CHRNA2,-,NONHSAG049827,-,-,l043403
FBXO16,-,NONHSAG049850,-,-,l043404
RP11-662B19.1,-,NONHSAG049860,-,-,l043405
HMGB1P23,-,NONHSAG049873,-,-,l043406
RP11-293D9.2,-,NONHSAG049918,-,-,l043407
RP11-473A17.1,-,NONHSAG049921,-,-,l043408
NONHSAG049929,-,NONHSAG049929,-,-,l043409
NONHSAG049930,-,NONHSAG049930,-,-,l043410
NRG1-IT3,-,NONHSAG049933,-,-,l043411
NONHSAG049935,-,NONHSAG049935,-,-,l043412
RP1-273G13.2,-,NONHSAG049953,-,-,l043413
RP11-150O12.5,-,NONHSAG049979,-,-,l043414
RP11-90P5.5,-,NONHSAG049991,-,-,l043415
NONHSAG050024,-,NONHSAG050024,-,-,l043416
NONHSAG050076,-,NONHSAG050076,-,-,l043417
RP11-930P14.2,-,NONHSAG050083,-,-,l043418
RP11-1007J8.1,-,NONHSAG050101,-,-,l043419
RP11-412B14.1,-,NONHSAG050108,-,-,l043420
RN7SL806P,-,NONHSAG050112,-,-,l043421
RP11-697N18.1,-,NONHSAG050162,-,-,l043422
