NoncodeGeneID,l_ID
NONMMUG085477.1,l28771
NONMMUG085478.1,l28772
NONMMUG044172.2,l28773
NONMMUG044173.3,l28774
NONMMUG044174.2,l28775
NONMMUG084206.1,l28776
NONMMUG084207.1,l28777
NONMMUG044175.2,l28778
NONMMUG084208.1,l28779
NONMMUG084214.1,l28780
NONMMUG044179.2,l28781
NONMMUG096150.1,l28782
NONMMUG044182.2,l28783
NONMMUG044183.3,l28784
NONMMUG044184.2,l28785
NONMMUG044185.2,l28786
NONMMUG044188.2,l28787
NONMMUG044189.2,l28788
NONMMUG044190.2,l28789
NONMMUG044191.2,l28790
NONMMUG085487.1,l28791
NONMMUG044193.2,l28792
NONMMUG044194.2,l28793
NONMMUG044195.2,l28794
NONMMUG044196.2,l28795
NONMMUG044199.2,l28796
NONMMUG044200.2,l28797
NONMMUG044201.2,l28798
NONMMUG044203.2,l28799
NONMMUG044204.2,l28800
NONMMUG044205.2,l28801
NONMMUG044208.2,l28802
NONMMUG044206.2,l28803
NONMMUG044207.2,l28804
NONMMUG044209.2,l28805
NONMMUG044210.3,l28806
NONMMUG084217.1,l28807
NONMMUG044214.2,l28808
NONMMUG044216.2,l28809
NONMMUG044217.3,l28810
NONMMUG044218.2,l28811
NONMMUG044220.2,l28812
NONMMUG044224.2,l28813
NONMMUG084228.2,l28814
NONMMUG044227.2,l28815
NONMMUG044228.2,l28816
NONMMUG044231.2,l28817
NONMMUG044239.2,l28818
NONMMUG044242.3,l28819
NONMMUG044245.3,l28820
NONMMUG044248.3,l28821
NONMMUG096732.1,l28822
NONMMUG044249.2,l28823
NONMMUG044250.2,l28824
NONMMUG044251.2,l28825
NONMMUG044252.2,l28826
NONMMUG044253.2,l28827
NONMMUG084243.1,l28828
NONMMUG044254.2,l28829
NONMMUG044255.2,l28830
NONMMUG044259.2,l28831
NONMMUG044262.2,l28832
NONMMUG044264.3,l28833
NONMMUG044265.2,l28834
NONMMUG044267.2,l28835
NONMMUG044268.2,l28836
NONMMUG084246.2,l28837
NONMMUG044272.2,l28838
NONMMUG084247.2,l28839
NONMMUG044273.2,l28840
NONMMUG044274.3,l28841
NONMMUG085512.1,l28842
NONMMUG096160.1,l28843
NONMMUG044277.2,l28844
NONMMUG044278.2,l28845
NONMMUG044280.2,l28846
NONMMUG044281.2,l28847
NONMMUG044283.3,l28848
NONMMUG044286.3,l28849
NONMMUG085514.1,l28850
NONMMUG044290.2,l28851
NONMMUG085518.2,l28852
NONMMUG044291.2,l28853
NONMMUG044292.3,l28854
NONMMUG096431.1,l28855
NONMMUG044297.2,l28856
NONMMUG044299.2,l28857
NONMMUG044300.3,l28858
NONMMUG044301.2,l28859
NONMMUG096164.1,l28860
NONMMUG044302.2,l28861
NONMMUG096165.1,l28862
NONMMUG044308.2,l28863
NONMMUG096432.1,l28864
NONMMUG096166.1,l28865
NONMMUG044311.2,l28866
NONMMUG044312.2,l28867
NONMMUG044313.2,l28868
NONMMUG044316.2,l28869
NONMMUG044317.2,l28870
NONMMUG084255.1,l28871
NONMMUG044319.2,l28872
NONMMUG044321.2,l28873
NONMMUG044322.2,l28874
NONMMUG085525.1,l28875
NONMMUG044323.2,l28876
NONMMUG044324.2,l28877
NONMMUG044325.2,l28878
NONMMUG044326.2,l28879
NONMMUG044327.2,l28880
NONMMUG096434.1,l28881
NONMMUG044328.2,l28882
NONMMUG044329.2,l28883
NONMMUG044333.2,l28884
NONMMUG044335.3,l28885
NONMMUG044336.2,l28886
NONMMUG044338.2,l28887
NONMMUG096170.1,l28888
NONMMUG042119.2,l28889
NONMMUG042118.2,l28890
NONMMUG042120.2,l28891
NONMMUG042121.2,l28892
NONMMUG042122.2,l28893
NONMMUG042123.2,l28894
NONMMUG042124.2,l28895
NONMMUG084359.1,l28896
NONMMUG042125.2,l28897
NONMMUG042126.2,l28898
NONMMUG042127.2,l28899
NONMMUG084360.1,l28900
NONMMUG042132.2,l28901
NONMMUG042133.2,l28902
NONMMUG083105.1,l28903
NONMMUG083106.1,l28904
NONMMUG084361.1,l28905
NONMMUG083108.1,l28906
NONMMUG042134.2,l28907
NONMMUG083111.1,l28908
NONMMUG083120.2,l28909
NONMMUG042137.2,l28910
NONMMUG042139.2,l28911
NONMMUG042140.2,l28912
NONMMUG042142.2,l28913
NONMMUG042143.2,l28914
NONMMUG042144.2,l28915
NONMMUG042145.2,l28916
NONMMUG042147.2,l28917
NONMMUG042148.2,l28918
NONMMUG042151.2,l28919
NONMMUG042153.2,l28920
NONMMUG042155.3,l28921
NONMMUG042157.2,l28922
NONMMUG042159.2,l28923
NONMMUG096186.1,l28924
NONMMUG042162.2,l28925
NONMMUG042163.2,l28926
NONMMUG042164.2,l28927
NONMMUG042170.2,l28928
NONMMUG042173.2,l28929
NONMMUG042174.2,l28930
NONMMUG042175.2,l28931
NONMMUG083148.1,l28932
NONMMUG042176.2,l28933
NONMMUG042177.2,l28934
NONMMUG042178.2,l28935
NONMMUG042179.2,l28936
NONMMUG042180.2,l28937
NONMMUG042190.2,l28938
NONMMUG042193.2,l28939
NONMMUG042195.2,l28940
NONMMUG042196.2,l28941
NONMMUG042197.2,l28942
NONMMUG042202.2,l28943
NONMMUG042203.2,l28944
NONMMUG042205.2,l28945
NONMMUG042206.2,l28946
NONMMUG042207.2,l28947
NONMMUG042209.2,l28948
NONMMUG042210.2,l28949
NONMMUG042211.2,l28950
NONMMUG042212.2,l28951
NONMMUG042213.2,l28952
NONMMUG042214.2,l28953
NONMMUG042215.2,l28954
NONMMUG042216.2,l28955
NONMMUG042218.2,l28956
NONMMUG042219.3,l28957
NONMMUG042220.2,l28958
NONMMUG042221.2,l28959
NONMMUG042222.2,l28960
NONMMUG042224.2,l28961
NONMMUG042223.2,l28962
NONMMUG096192.1,l28963
NONMMUG042225.2,l28964
NONMMUG042232.2,l28965
NONMMUG042234.2,l28966
NONMMUG042235.2,l28967
NONMMUG042236.2,l28968
NONMMUG095974.1,l28969
NONMMUG042237.2,l28970
NONMMUG042238.2,l28971
NONMMUG042239.2,l28972
NONMMUG042241.2,l28973
NONMMUG042242.2,l28974
NONMMUG042243.2,l28975
NONMMUG042246.2,l28976
NONMMUG084414.1,l28977
NONMMUG042247.2,l28978
NONMMUG095978.1,l28979
NONMMUG042249.2,l28980
NONMMUG042250.2,l28981
NONMMUG042251.2,l28982
NONMMUG042254.2,l28983
NONMMUG042256.2,l28984
NONMMUG042257.2,l28985
NONMMUG042258.2,l28986
NONMMUG084417.1,l28987
NONMMUG042262.2,l28988
NONMMUG042263.2,l28989
NONMMUG042264.2,l28990
NONMMUG042265.2,l28991
NONMMUG042266.2,l28992
NONMMUG042267.2,l28993
NONMMUG042268.2,l28994
NONMMUG042270.2,l28995
NONMMUG042272.2,l28996
NONMMUG042274.2,l28997
NONMMUG042275.2,l28998
NONMMUG042279.2,l28999
NONMMUG042278.2,l29000
NONMMUG042282.2,l29001
NONMMUG042283.2,l29002
NONMMUG042284.2,l29003
NONMMUG042285.2,l29004
NONMMUG083203.1,l29005
NONMMUG042287.2,l29006
NONMMUG042290.2,l29007
NONMMUG042297.2,l29008
NONMMUG084434.1,l29009
NONMMUG083208.1,l29010
NONMMUG042298.2,l29011
NONMMUG042300.2,l29012
NONMMUG095980.1,l29013
NONMMUG042305.2,l29014
NONMMUG042306.2,l29015
NONMMUG042307.2,l29016
NONMMUG042308.2,l29017
NONMMUG042309.2,l29018
NONMMUG042311.2,l29019
NONMMUG042310.2,l29020
NONMMUG083214.1,l29021
NONMMUG042317.3,l29022
NONMMUG042318.2,l29023
NONMMUG042319.2,l29024
NONMMUG042320.2,l29025
NONMMUG042321.2,l29026
NONMMUG042322.2,l29027
NONMMUG042323.2,l29028
NONMMUG084445.1,l29029
NONMMUG084449.2,l29030
NONMMUG084446.1,l29031
NONMMUG084447.1,l29032
NONMMUG042327.2,l29033
NONMMUG042332.2,l29034
NONMMUG042333.2,l29035
NONMMUG042334.2,l29036
NONMMUG042335.2,l29037
NONMMUG042336.2,l29038
NONMMUG042337.2,l29039
NONMMUG042338.2,l29040
NONMMUG042340.2,l29041
NONMMUG083231.1,l29042
NONMMUG083232.1,l29043
NONMMUG042343.2,l29044
NONMMUG042344.2,l29045
NONMMUG042345.2,l29046
NONMMUG042346.2,l29047
NONMMUG042347.2,l29048
NONMMUG042349.2,l29049
NONMMUG042350.2,l29050
NONMMUG042351.2,l29051
NONMMUG042353.2,l29052
NONMMUG042354.2,l29053
NONMMUG042355.2,l29054
NONMMUG083233.1,l29055
NONMMUG083234.1,l29056
NONMMUG083235.1,l29057
NONMMUG083236.1,l29058
NONMMUG083237.1,l29059
NONMMUG042358.2,l29060
NONMMUG042357.2,l29061
NONMMUG042359.2,l29062
NONMMUG042360.2,l29063
NONMMUG042361.2,l29064
NONMMUG042362.2,l29065
NONMMUG042363.2,l29066
NONMMUG042364.2,l29067
NONMMUG083239.1,l29068
NONMMUG095987.1,l29069
NONMMUG042366.2,l29070
NONMMUG042367.2,l29071
NONMMUG042368.2,l29072
NONMMUG042369.2,l29073
NONMMUG042370.2,l29074
NONMMUG083240.1,l29075
NONMMUG042371.2,l29076
NONMMUG084459.1,l29077
NONMMUG083241.1,l29078
NONMMUG083242.1,l29079
NONMMUG042365.2,l29080
NONMMUG042009.2,l29081
NONMMUG042010.2,l29082
NONMMUG042377.2,l29083
NONMMUG084482.2,l29084
NONMMUG042379.2,l29085
NONMMUG042380.2,l29086
NONMMUG042381.2,l29087
NONMMUG042384.2,l29088
NONMMUG095989.1,l29089
NONMMUG042394.2,l29090
NONMMUG042396.3,l29091
NONMMUG042397.2,l29092
NONMMUG042398.2,l29093
NONMMUG042400.2,l29094
NONMMUG042403.2,l29095
NONMMUG042405.2,l29096
NONMMUG083281.1,l29097
NONMMUG042406.2,l29098
NONMMUG042407.2,l29099
NONMMUG042408.2,l29100
NONMMUG042414.2,l29101
NONMMUG042418.2,l29102
NONMMUG042420.2,l29103
NONMMUG083282.2,l29104
NONMMUG042015.2,l29105
NONMMUG042016.2,l29106
NONMMUG042017.2,l29107
NONMMUG042424.2,l29108
NONMMUG042018.2,l29109
NONMMUG042428.2,l29110
NONMMUG042429.2,l29111
NONMMUG042430.2,l29112
NONMMUG042431.2,l29113
NONMMUG042433.2,l29114
NONMMUG042434.2,l29115
NONMMUG042435.2,l29116
NONMMUG042436.2,l29117
NONMMUG042437.2,l29118
NONMMUG042438.2,l29119
NONMMUG042439.2,l29120
NONMMUG042440.2,l29121
NONMMUG042019.2,l29122
NONMMUG042441.2,l29123
NONMMUG084510.1,l29124
NONMMUG042442.2,l29125
NONMMUG042443.2,l29126
NONMMUG042446.2,l29127
NONMMUG042447.3,l29128
NONMMUG042448.2,l29129
NONMMUG042451.2,l29130
NONMMUG042020.2,l29131
NONMMUG042459.2,l29132
NONMMUG042460.2,l29133
NONMMUG042461.2,l29134
NONMMUG042468.2,l29135
NONMMUG042473.3,l29136
NONMMUG042476.2,l29137
NONMMUG042477.2,l29138
NONMMUG042480.2,l29139
NONMMUG095997.1,l29140
NONMMUG042481.2,l29141
NONMMUG042023.2,l29142
NONMMUG042483.2,l29143
NONMMUG042484.2,l29144
NONMMUG042485.3,l29145
NONMMUG042486.2,l29146
NONMMUG042492.2,l29147
NONMMUG042493.2,l29148
NONMMUG042494.2,l29149
NONMMUG042495.2,l29150
NONMMUG042497.2,l29151
NONMMUG042499.2,l29152
NONMMUG042500.2,l29153
NONMMUG042501.2,l29154
NONMMUG042024.2,l29155
NONMMUG042507.2,l29156
NONMMUG042508.2,l29157
NONMMUG042025.2,l29158
NONMMUG042026.2,l29159
NONMMUG042513.2,l29160
NONMMUG042516.2,l29161
NONMMUG042517.2,l29162
NONMMUG042519.2,l29163
NONMMUG096219.1,l29164
NONMMUG096220.1,l29165
NONMMUG083314.1,l29166
NONMMUG042520.2,l29167
NONMMUG042521.2,l29168
NONMMUG042522.2,l29169
NONMMUG083315.1,l29170
NONMMUG042523.2,l29171
NONMMUG042524.2,l29172
NONMMUG096007.1,l29173
NONMMUG042528.2,l29174
NONMMUG084533.2,l29175
NONMMUG042529.2,l29176
NONMMUG042531.2,l29177
NONMMUG042532.2,l29178
NONMMUG042534.2,l29179
NONMMUG042536.2,l29180
NONMMUG042538.3,l29181
NONMMUG042550.3,l29182
NONMMUG083341.1,l29183
NONMMUG083345.1,l29184
NONMMUG083346.1,l29185
NONMMUG083348.1,l29186
NONMMUG096727.1,l29187
NONMMUG042541.2,l29188
NONMMUG084544.1,l29189
NONMMUG042542.2,l29190
NONMMUG096224.1,l29191
NONMMUG042543.2,l29192
NONMMUG083350.1,l29193
NONMMUG083351.1,l29194
NONMMUG083352.1,l29195
NONMMUG083353.1,l29196
NONMMUG083354.1,l29197
NONMMUG083355.1,l29198
NONMMUG083356.1,l29199
NONMMUG083357.1,l29200
NONMMUG083358.1,l29201
NONMMUG083359.1,l29202
NONMMUG083360.1,l29203
NONMMUG083362.1,l29204
NONMMUG042545.2,l29205
NONMMUG084545.2,l29206
NONMMUG042546.2,l29207
NONMMUG042547.2,l29208
NONMMUG083363.1,l29209
NONMMUG042548.2,l29210
NONMMUG083364.1,l29211
NONMMUG042551.3,l29212
NONMMUG084548.1,l29213
NONMMUG084552.1,l29214
NONMMUG084553.1,l29215
NONMMUG084558.1,l29216
NONMMUG084559.1,l29217
NONMMUG042555.2,l29218
NONMMUG042557.2,l29219
NONMMUG042559.2,l29220
NONMMUG042560.2,l29221
NONMMUG042565.2,l29222
NONMMUG042566.3,l29223
NONMMUG084580.1,l29224
NONMMUG042567.2,l29225
NONMMUG083026.1,l29226
NONMMUG042027.2,l29227
NONMMUG042569.2,l29228
NONMMUG042570.2,l29229
NONMMUG042571.3,l29230
NONMMUG042574.3,l29231
NONMMUG042580.3,l29232
NONMMUG042581.2,l29233
NONMMUG042583.2,l29234
NONMMUG042028.2,l29235
NONMMUG042029.2,l29236
NONMMUG084600.2,l29237
NONMMUG083397.1,l29238
NONMMUG042591.2,l29239
NONMMUG042592.2,l29240
NONMMUG042594.2,l29241
NONMMUG042595.3,l29242
NONMMUG084608.2,l29243
NONMMUG042597.2,l29244
NONMMUG042598.2,l29245
NONMMUG042599.2,l29246
NONMMUG042600.2,l29247
NONMMUG042601.2,l29248
NONMMUG042602.2,l29249
NONMMUG042603.2,l29250
NONMMUG042030.2,l29251
NONMMUG042604.2,l29252
NONMMUG042605.2,l29253
NONMMUG042609.3,l29254
NONMMUG042031.2,l29255
NONMMUG042611.3,l29256
NONMMUG096229.1,l29257
NONMMUG042612.2,l29258
NONMMUG042613.2,l29259
NONMMUG083399.1,l29260
NONMMUG042032.2,l29261
NONMMUG042033.2,l29262
NONMMUG042615.2,l29263
NONMMUG042616.2,l29264
NONMMUG042617.2,l29265
NONMMUG042618.2,l29266
NONMMUG042621.2,l29267
NONMMUG042624.2,l29268
NONMMUG042625.2,l29269
NONMMUG042626.2,l29270
NONMMUG042629.2,l29271
NONMMUG042630.2,l29272
NONMMUG042632.3,l29273
NONMMUG042633.2,l29274
NONMMUG042634.2,l29275
NONMMUG084617.1,l29276
NONMMUG084618.1,l29277
NONMMUG042635.2,l29278
NONMMUG042636.2,l29279
NONMMUG042637.2,l29280
NONMMUG042645.2,l29281
NONMMUG042034.2,l29282
NONMMUG042647.2,l29283
NONMMUG042648.3,l29284
NONMMUG042650.2,l29285
NONMMUG042655.2,l29286
NONMMUG042657.2,l29287
NONMMUG042659.3,l29288
NONMMUG042660.2,l29289
NONMMUG042661.2,l29290
NONMMUG042663.2,l29291
NONMMUG042664.2,l29292
NONMMUG042665.2,l29293
NONMMUG042668.2,l29294
NONMMUG042671.3,l29295
NONMMUG042035.2,l29296
NONMMUG042672.2,l29297
NONMMUG042673.2,l29298
NONMMUG042674.2,l29299
NONMMUG042675.2,l29300
NONMMUG042676.2,l29301
NONMMUG042677.2,l29302
NONMMUG042678.2,l29303
NONMMUG042680.2,l29304
NONMMUG042681.2,l29305
NONMMUG042682.2,l29306
NONMMUG042683.2,l29307
NONMMUG042685.2,l29308
NONMMUG042688.3,l29309
NONMMUG042689.3,l29310
NONMMUG042036.2,l29311
NONMMUG083412.1,l29312
NONMMUG042691.2,l29313
NONMMUG042692.3,l29314
NONMMUG042693.3,l29315
NONMMUG042694.2,l29316
NONMMUG042699.3,l29317
NONMMUG083420.1,l29318
NONMMUG042037.2,l29319
NONMMUG042704.2,l29320
NONMMUG084644.1,l29321
NONMMUG042705.2,l29322
NONMMUG042038.2,l29323
NONMMUG084646.2,l29324
NONMMUG042706.2,l29325
NONMMUG042707.2,l29326
NONMMUG042708.2,l29327
NONMMUG042709.2,l29328
NONMMUG042710.2,l29329
NONMMUG042711.2,l29330
NONMMUG042039.2,l29331
NONMMUG042713.2,l29332
NONMMUG042714.2,l29333
NONMMUG083425.1,l29334
NONMMUG084652.1,l29335
NONMMUG083426.1,l29336
NONMMUG042716.2,l29337
NONMMUG042719.3,l29338
NONMMUG096028.1,l29339
NONMMUG042723.2,l29340
NONMMUG042724.2,l29341
NONMMUG042725.2,l29342
NONMMUG042726.2,l29343
NONMMUG042733.2,l29344
NONMMUG042735.2,l29345
NONMMUG042736.3,l29346
NONMMUG042737.2,l29347
NONMMUG042738.2,l29348
NONMMUG042739.2,l29349
NONMMUG042741.2,l29350
NONMMUG042742.2,l29351
NONMMUG042743.2,l29352
NONMMUG042744.2,l29353
NONMMUG042740.2,l29354
NONMMUG042747.3,l29355
NONMMUG042752.2,l29356
NONMMUG042753.2,l29357
NONMMUG042756.2,l29358
NONMMUG042757.2,l29359
NONMMUG042763.2,l29360
NONMMUG042764.2,l29361
NONMMUG042766.2,l29362
NONMMUG042768.2,l29363
NONMMUG042769.2,l29364
NONMMUG042770.2,l29365
NONMMUG042771.2,l29366
NONMMUG042772.2,l29367
NONMMUG042775.3,l29368
NONMMUG042777.2,l29369
NONMMUG042780.2,l29370
NONMMUG042781.2,l29371
NONMMUG042782.2,l29372
NONMMUG042783.2,l29373
NONMMUG042784.3,l29374
NONMMUG083440.1,l29375
NONMMUG042785.2,l29376
NONMMUG042786.2,l29377
NONMMUG042787.2,l29378
NONMMUG042788.2,l29379
NONMMUG042789.2,l29380
NONMMUG042790.2,l29381
NONMMUG042791.2,l29382
NONMMUG042792.2,l29383
NONMMUG042797.2,l29384
NONMMUG042798.2,l29385
NONMMUG084670.1,l29386
NONMMUG084671.1,l29387
NONMMUG042799.2,l29388
NONMMUG042800.2,l29389
NONMMUG042801.2,l29390
NONMMUG042802.2,l29391
NONMMUG042804.2,l29392
NONMMUG042805.2,l29393
NONMMUG042807.2,l29394
NONMMUG042809.2,l29395
NONMMUG042811.2,l29396
NONMMUG042812.2,l29397
NONMMUG042814.2,l29398
NONMMUG042815.2,l29399
NONMMUG042817.2,l29400
NONMMUG042820.2,l29401
NONMMUG042824.2,l29402
NONMMUG042825.2,l29403
NONMMUG042829.2,l29404
NONMMUG042045.2,l29405
NONMMUG042832.2,l29406
NONMMUG042837.2,l29407
NONMMUG042840.2,l29408
NONMMUG083457.1,l29409
NONMMUG042844.2,l29410
NONMMUG042846.2,l29411
NONMMUG096252.1,l29412
NONMMUG042847.2,l29413
NONMMUG042849.2,l29414
NONMMUG042850.2,l29415
NONMMUG042851.2,l29416
NONMMUG083459.1,l29417
NONMMUG042855.2,l29418
NONMMUG042856.2,l29419
NONMMUG042857.2,l29420
NONMMUG042858.2,l29421
NONMMUG042860.2,l29422
NONMMUG042861.2,l29423
NONMMUG042862.2,l29424
NONMMUG042863.2,l29425
NONMMUG042864.2,l29426
NONMMUG042865.2,l29427
NONMMUG042867.2,l29428
NONMMUG042868.2,l29429
NONMMUG042869.2,l29430
NONMMUG083471.1,l29431
NONMMUG042870.2,l29432
NONMMUG042871.2,l29433
NONMMUG042872.2,l29434
NONMMUG042874.2,l29435
NONMMUG042875.2,l29436
NONMMUG042876.2,l29437
NONMMUG042877.2,l29438
NONMMUG083473.1,l29439
NONMMUG042878.2,l29440
NONMMUG042881.2,l29441
NONMMUG042882.2,l29442
NONMMUG042888.2,l29443
NONMMUG042889.2,l29444
NONMMUG042890.2,l29445
NONMMUG042892.2,l29446
NONMMUG042894.2,l29447
NONMMUG042046.2,l29448
NONMMUG042896.3,l29449
NONMMUG042897.2,l29450
NONMMUG042900.2,l29451
NONMMUG042901.2,l29452
NONMMUG084746.1,l29453
NONMMUG042902.2,l29454
NONMMUG096048.1,l29455
NONMMUG042903.2,l29456
NONMMUG042904.2,l29457
NONMMUG083483.1,l29458
NONMMUG042906.2,l29459
NONMMUG042907.2,l29460
NONMMUG042908.2,l29461
NONMMUG042909.2,l29462
NONMMUG042910.2,l29463
NONMMUG042911.2,l29464
NONMMUG042912.2,l29465
NONMMUG083487.1,l29466
NONMMUG042914.2,l29467
NONMMUG042916.2,l29468
NONMMUG042918.2,l29469
NONMMUG042920.2,l29470
NONMMUG042921.2,l29471
NONMMUG083489.2,l29472
NONMMUG042926.2,l29473
NONMMUG042928.2,l29474
NONMMUG042930.2,l29475
NONMMUG042931.2,l29476
NONMMUG042934.2,l29477
NONMMUG042936.2,l29478
NONMMUG042937.2,l29479
NONMMUG042938.3,l29480
NONMMUG042940.2,l29481
NONMMUG042941.2,l29482
NONMMUG042942.2,l29483
NONMMUG096053.1,l29484
NONMMUG042945.2,l29485
NONMMUG042948.2,l29486
NONMMUG042949.2,l29487
NONMMUG096056.1,l29488
NONMMUG042950.2,l29489
NONMMUG042951.2,l29490
NONMMUG042953.3,l29491
NONMMUG084774.1,l29492
NONMMUG042956.2,l29493
NONMMUG042957.2,l29494
NONMMUG042958.2,l29495
NONMMUG042959.2,l29496
NONMMUG042960.2,l29497
NONMMUG042961.2,l29498
NONMMUG042962.2,l29499
NONMMUG042963.2,l29500
NONMMUG042964.2,l29501
NONMMUG042965.2,l29502
NONMMUG042967.2,l29503
NONMMUG042047.2,l29504
NONMMUG042969.2,l29505
NONMMUG042970.2,l29506
NONMMUG042971.2,l29507
NONMMUG042973.2,l29508
NONMMUG042974.2,l29509
NONMMUG042975.2,l29510
NONMMUG042976.2,l29511
NONMMUG042977.2,l29512
NONMMUG042978.2,l29513
NONMMUG042979.2,l29514
NONMMUG042980.2,l29515
NONMMUG042981.2,l29516
NONMMUG042982.2,l29517
NONMMUG042984.2,l29518
NONMMUG083510.1,l29519
NONMMUG042985.2,l29520
NONMMUG042986.2,l29521
NONMMUG042987.2,l29522
NONMMUG096060.1,l29523
NONMMUG042988.2,l29524
NONMMUG042991.2,l29525
NONMMUG042992.2,l29526
NONMMUG042994.2,l29527
NONMMUG042996.2,l29528
NONMMUG042997.3,l29529
NONMMUG042998.2,l29530
NONMMUG042999.2,l29531
NONMMUG043003.3,l29532
NONMMUG043002.3,l29533
NONMMUG043008.2,l29534
NONMMUG043010.2,l29535
NONMMUG043011.2,l29536
NONMMUG043014.2,l29537
NONMMUG043019.3,l29538
NONMMUG096064.1,l29539
NONMMUG084274.1,l29540
NONMMUG043024.2,l29541
NONMMUG043026.2,l29542
NONMMUG043027.2,l29543
NONMMUG043028.2,l29544
NONMMUG043029.3,l29545
NONMMUG043030.2,l29546
NONMMUG043032.2,l29547
NONMMUG084802.1,l29548
NONMMUG043033.2,l29549
NONMMUG043036.2,l29550
NONMMUG043037.3,l29551
NONMMUG042049.2,l29552
NONMMUG043041.2,l29553
NONMMUG043042.2,l29554
NONMMUG043043.2,l29555
NONMMUG083531.1,l29556
NONMMUG043044.2,l29557
NONMMUG043046.2,l29558
NONMMUG043047.2,l29559
NONMMUG043049.2,l29560
NONMMUG043050.2,l29561
NONMMUG043051.2,l29562
NONMMUG083537.1,l29563
NONMMUG083538.1,l29564
NONMMUG043052.2,l29565
NONMMUG043053.2,l29566
NONMMUG043054.2,l29567
NONMMUG043055.2,l29568
NONMMUG043057.2,l29569
NONMMUG043058.2,l29570
NONMMUG043062.2,l29571
NONMMUG043061.2,l29572
NONMMUG043063.2,l29573
NONMMUG043072.2,l29574
NONMMUG043078.2,l29575
NONMMUG084818.1,l29576
NONMMUG084819.1,l29577
NONMMUG043083.2,l29578
NONMMUG043084.2,l29579
NONMMUG043085.2,l29580
NONMMUG043087.2,l29581
NONMMUG043088.2,l29582
NONMMUG083545.1,l29583
NONMMUG083546.1,l29584
NONMMUG043090.2,l29585
NONMMUG043091.2,l29586
NONMMUG043092.2,l29587
NONMMUG043093.2,l29588
NONMMUG043094.2,l29589
NONMMUG043095.2,l29590
NONMMUG043096.2,l29591
NONMMUG096280.1,l29592
NONMMUG043099.2,l29593
NONMMUG043100.2,l29594
NONMMUG043101.2,l29595
NONMMUG043102.2,l29596
NONMMUG043104.2,l29597
NONMMUG043105.2,l29598
NONMMUG043108.2,l29599
NONMMUG043109.2,l29600
NONMMUG043111.2,l29601
NONMMUG043115.2,l29602
NONMMUG043116.2,l29603
NONMMUG043117.2,l29604
NONMMUG043118.2,l29605
NONMMUG096287.1,l29606
NONMMUG043120.2,l29607
NONMMUG043121.2,l29608
NONMMUG043122.2,l29609
NONMMUG043124.2,l29610
NONMMUG084838.1,l29611
NONMMUG043126.2,l29612
NONMMUG043128.2,l29613
NONMMUG043129.2,l29614
NONMMUG043130.2,l29615
NONMMUG043131.2,l29616
NONMMUG043133.2,l29617
NONMMUG043134.2,l29618
NONMMUG043135.2,l29619
NONMMUG043137.2,l29620
NONMMUG043144.2,l29621
NONMMUG043146.2,l29622
NONMMUG043150.2,l29623
NONMMUG043151.2,l29624
NONMMUG043152.2,l29625
NONMMUG043149.2,l29626
NONMMUG043153.2,l29627
NONMMUG043155.2,l29628
NONMMUG043156.2,l29629
NONMMUG043157.3,l29630
NONMMUG043158.2,l29631
NONMMUG043160.2,l29632
NONMMUG043161.2,l29633
NONMMUG043162.2,l29634
NONMMUG043163.2,l29635
NONMMUG043164.2,l29636
NONMMUG043166.2,l29637
NONMMUG043167.2,l29638
NONMMUG043168.2,l29639
NONMMUG043169.3,l29640
NONMMUG084845.1,l29641
NONMMUG043173.2,l29642
NONMMUG043175.2,l29643
NONMMUG043177.2,l29644
NONMMUG043183.2,l29645
NONMMUG043184.2,l29646
NONMMUG043188.2,l29647
NONMMUG084856.1,l29648
NONMMUG083577.1,l29649
NONMMUG043190.2,l29650
NONMMUG043191.2,l29651
NONMMUG043192.2,l29652
NONMMUG043193.2,l29653
NONMMUG043194.2,l29654
NONMMUG043195.2,l29655
NONMMUG043196.2,l29656
NONMMUG043197.2,l29657
NONMMUG043198.2,l29658
NONMMUG043199.2,l29659
NONMMUG043200.2,l29660
NONMMUG043201.2,l29661
NONMMUG043202.2,l29662
NONMMUG043203.2,l29663
NONMMUG043204.2,l29664
NONMMUG043205.2,l29665
NONMMUG043206.2,l29666
NONMMUG043207.2,l29667
NONMMUG043208.2,l29668
NONMMUG043209.2,l29669
NONMMUG043210.2,l29670
NONMMUG043211.2,l29671
NONMMUG043212.2,l29672
NONMMUG043214.2,l29673
NONMMUG042053.2,l29674
NONMMUG043215.2,l29675
NONMMUG084860.1,l29676
NONMMUG043216.2,l29677
NONMMUG043217.2,l29678
NONMMUG043218.2,l29679
NONMMUG043219.2,l29680
NONMMUG043220.2,l29681
NONMMUG043222.2,l29682
NONMMUG043223.2,l29683
NONMMUG043226.2,l29684
NONMMUG043229.2,l29685
NONMMUG043232.2,l29686
NONMMUG043238.2,l29687
NONMMUG043239.2,l29688
NONMMUG043240.2,l29689
NONMMUG043241.2,l29690
NONMMUG043243.2,l29691
NONMMUG043245.2,l29692
NONMMUG043246.2,l29693
NONMMUG043247.2,l29694
NONMMUG043249.2,l29695
NONMMUG043250.2,l29696
NONMMUG043251.2,l29697
NONMMUG043252.2,l29698
NONMMUG043254.2,l29699
NONMMUG043255.2,l29700
NONMMUG043256.2,l29701
NONMMUG083592.2,l29702
