NoncodeGeneID,LncbookGeneID,l_ID
NONHSAG034063.2,HSALNG0135725,l000563
NONHSAG038429.2,HSALNG0035816,l000564
NONHSAG038679.2,-,l000565
NONHSAG038640.2,-,l000566
NONHSAG038559.3,HSALNG0036164,l000567
NONHSAG006723.2,HSALNG0080208,l000568
NONHSAG054771.2,-,l000569
NONHSAG026667.2,HSALNG0127843,l000570
NONHSAG047182.2,HSALNG0056854,l000571
NONHSAG048564.2,HSALNG0060590,l000572
NONHSAG018911.2,HSALNG0110286,l000573
NONHSAG096206.2,HSALNG0056734,l000574
NONHSAG020635.2,HSALNG0114128,l000575
NONHSAG024305.3,HSALNG0122911,l000576
NONHSAG072707.2,HSALNG0112544,l000577
NONHSAG046946.3,HSALNG0056176,l000578
NONHSAG021530.3,-,l000579
NONHSAG021764.3,HSALNG0116403,l000580
NONHSAG041532.2,HSALNG0044869,l000581
NONHSAG018819.2,HSALNG0110072,l000582
NONHSAG055348.2,HSALNG0140229,l000583
NONHSAG054805.2,-,l000584
NONHSAG007646.2,HSALNG0082656,l000585
NONHSAG024432.2,-,l000586
NONHSAG021111.2,HSALNG0115126,l000587
NONHSAG021113.2,HSALNG0115127,l000588
NONHSAG109243.1,HSALNG0122905,l000589
NONHSAG033266.3,HSALNG0134004,l000590
NONHSAG096200.2,HSALNG0056688,l000591
NONHSAG024327.2,HSALNG0122958,l000592
NONHSAG046940.2,HSALNG0056136,l000593
NONHSAG047167.3,HSALNG0056812,l000594
NONHSAG047169.3,HSALNG0056816,l000595
NONHSAG047049.2,HSALNG0056465,l000596
NONHSAG047214.3,HSALNG0056903,l000597
NONHSAG097020.1,HSALNG0056996,l000598
NONHSAG047448.2,HSALNG0057551,l000599
NONHSAG047001.2,HSALNG0056351,l000600
NONHSAG033673.3,-,l000601
NONHSAG046798.3,HSALNG0055709,l000602
NONHSAG048082.2,HSALNG0059193,l000603
NONHSAG047537.2,HSALNG0057803,l000604
NONHSAG048302.2,HSALNG0059854,l000605
NONHSAG048302.2,-,l000606
